f1,f4,f5,f6,f8,f9,f10,f11,f15,f19,class
0.037594,0.107143,0.03912,0.001029,0,0.024,0.621875,0.276841,0.333333,0.014493,1
0.022556,0.005952,0.00978,0.000129,0.014706,0.016,0.25,0.137382,1,0.007246,1
0.015038,0.029762,0.017115,0.000129,0.073529,0.016,1,0.008312,0.75,0.007246,0
0.105263,0.065476,0.070905,0,0.029412,0.112,0.134615,0.076657,0.410714,0.043478,0
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623975,0.98707,0.333333,0.014493,1
0.007519,0.005952,0.00489,0,0.014706,0.008,1,0.078042,1,0,0
0.037594,0.035714,0.02934,0.001286,0.044118,0.04,1,0.010159,0.7,0.007246,1
0.022556,0.017857,0.012225,0.000386,0.029412,0,1,0.005541,0.555556,0.014493,0
0.045113,0.166667,0.134474,0.000386,0.397059,0.04,0.3,0.073424,0.361111,0.065217,0
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.054029,1,0.007246,1
0.067669,0.041667,0.06357,0.003602,0.088235,0.04,0.25,0.047795,0.416667,0.028986,0
0.052632,0.071429,0.090465,0.002701,0.102941,0.056,1,0.057723,0.404762,0.028986,1
0.052632,0.047619,0.05868,0.002701,0.102941,0.016,1,0.037636,0.371429,0.07971,0
0.052632,0.107143,0.085575,0.0009,0.264706,0.048,0.333333,0.045255,0.253968,0.036232,0
0.030075,0.035714,0.00978,0.000772,0.014706,0.032,1,0.000924,0.625,0.007246,0
0.015038,0.005952,0.056235,0.000129,0,0.016,1,0.03348,0.5,0.057971,0
0.022556,0.053571,0.070905,0.000386,0.132353,0.016,1,0.024706,0.666667,0.007246,1
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623975,0.98707,0.333333,0.014493,1
0.007519,0.017857,0.002445,0,0.029412,0.008,1,0.000231,1,0.007246,0
0.022556,0.041667,0.017115,0.000386,0.073529,0.024,1,0.005772,0.555556,0.007246,0
0.075188,0.053571,0.03912,0.003473,0.117647,0.072,0.422222,0.018241,0.263889,0.014493,0
0.165414,0.029762,0.09291,0.008618,0.044118,0.168,0.436508,0.088663,0.327273,0.057971,0
0.067669,0.053571,0.056235,0.004631,0.132353,0,1,0.018933,0.444444,0.007246,0
0.12782,0.267857,0.095355,0,0.235294,0.136,0.15625,0.100439,0.165441,0.028986,1
0.609023,0.345238,0.567237,0.393877,0.794118,0.528,0.481466,0.513045,0.129167,0.072464,1
0.022556,0.005952,0.00978,0.000129,0.014706,0.016,0.25,0.072501,1,0.007246,1
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623975,0.98707,0.333333,0.014493,1
0.022556,0.005952,0.00978,0.000129,0.014706,0.016,0.25,0.134611,1,0.007246,1
0.007519,0.017857,0.00489,0,0,0,1,0.001154,1,0,0
0.022556,0.017857,0.017115,0.000386,0,0.024,1,0.007619,0.555556,0.021739,1
0.112782,0.125,0.122249,0.012992,0.102941,0.08,0.410714,0.067883,0.348148,0.007246,1
0.06015,0.071429,0.080685,0.001029,0.161765,0.064,0.214286,0.037636,0.3,0.115942,1
0.022556,0.184524,0.06846,0.000386,0.426471,0.024,1,0.052182,0.761905,0.036232,1
0.037594,0.089286,0.095355,0.000515,0.220588,0.032,0.25,0.051951,0.36,0.086957,0
0.225564,0.053571,0.080685,0,0,0.24,0.211207,0.215424,0.4,0.036232,1
0.007519,0.160714,0.002445,0,0.014706,0.008,1,0.000924,1,0.007246,0
0.105263,0.142857,0.06357,0.00193,0.029412,0.088,0.466555,0.093512,0.461538,0.07971,1
0.015038,0.047619,0.03423,0.000129,0.102941,0.008,1,0.011545,0.625,0.007246,0
0.451128,0.14881,0.371638,0.181117,0.117647,0.424,0.451672,0.321866,0.115476,0.108696,1
0.135338,0.113095,0.117359,0.001672,0.220588,0.128,0.367647,0.056338,0.185185,0.021739,1
0.037594,0.089286,0.0978,0.000515,0.220588,0.032,0.25,0.05172,0.36,0.086957,0
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.288155,1,0.007246,1
0.067669,0.053571,0.056235,0.004631,0.132353,0,1,0.018933,0.444444,0.007246,0
0.037594,0.005952,0.022005,0,0,0.04,0.25,0.009467,0.466667,0.007246,0
0.007519,0,0.00489,0,0,0.008,1,0.003694,1,0,0
0.015038,0.02381,0.00978,0.000129,0.044118,0.016,1,0.003002,0.75,0.007246,0
0.112782,0.017857,0.03912,0.013249,0.014706,0.104,0.464286,0.010852,0.380952,0.007246,0
0.067669,0.083333,0.173594,0.001029,0.205882,0.048,0.38125,0.154699,0.270833,0.123188,1
0.037594,0.029762,0.02934,0,0.058824,0.032,0,0.00785,0.4,0.007246,0
0.112782,0.047619,0.124694,0.010162,0.073529,0.04,0.434874,0.136458,0.385714,0.050725,1
0.037594,0.005952,0.04401,0.001286,0,0.04,1,0.024706,0.6,0.028986,0
0.075188,0.017857,0.036675,0.000643,0.044118,0.08,0.277778,0.015008,0.35,0.014493,0
0.06015,0.154762,0.144254,0.000772,0.367647,0.056,0.404762,0.072501,0.3,0.065217,1
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.288155,1,0.007246,1
0.052632,0.053571,0.036675,0,0.088235,0.048,0.083333,0.027938,0.428571,0.014493,1
0.067669,0.071429,0.056235,0.000772,0.117647,0.064,0.1875,0.028631,0.355556,0.043478,1
0.022556,0.077381,0.046455,0.000386,0.191176,0.024,1,0.047795,0.444444,0.07971,0
0.022556,0.041667,0.01956,0.000386,0.073529,0.024,1,0.005311,0.555556,0.007246,0
0.315789,0.017857,0.176039,0.048238,0.029412,0.232,0.390244,0.471946,0.226481,0.23913,1
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.054029,1,0.007246,1
0.022556,0.041667,0.017115,0.000386,0.073529,0.024,1,0.005772,0.555556,0.007246,0
0.556391,0.136905,0.462103,0.207744,0.294118,0.352,0.427771,0.705842,0.15444,0.086957,1
0.052632,0.011905,0.02445,0.001672,0.029412,0.016,0.430556,0.022858,0.571429,0.007246,0
0.015038,0.065476,0.02934,0,0.102941,0.016,0.2,0.026784,0.625,0.065217,1
0.022556,0.035714,0.026895,0.000386,0.088235,0.024,1,0.01039,0.666667,0.007246,0
0.075188,0.017857,0.051345,0,0.044118,0.08,0.314815,0.022858,0.35,0.014493,0
0.082707,0.095238,0.110024,0.005017,0.147059,0.072,0.4,0.076888,0.309091,0.028986,0
0.022556,0.005952,0.00978,0.000129,0.014706,0.016,0.25,0.115216,1,0.007246,1
0.022556,0.035714,0.017115,0.000129,0.073529,0.024,1,0.009698,0.833333,0.007246,0
0.037594,0.041667,0.041565,0.001286,0.088235,0.04,1,0.015932,0.466667,0.007246,1
0.586466,1,0.349633,0.28338,0.308824,0.608,0.467262,0.245902,0.06993,0.036232,1
0.067669,0.041667,0.070905,0.001544,0.029412,0.064,0.3125,0.139691,0.416667,0.050725,0
0,0.005952,0,0,0,0,1,0,0,0,0
0.037594,0.160714,0.105134,0,0.367647,0.016,0.125,0.559455,0.7,0.014493,0
0.015038,0.047619,0.01956,0.000129,0.102941,0.016,1,0.013161,0.625,0.007246,0
0.030075,0.077381,0.05868,0.000772,0.073529,0.024,1,0.022166,0.55,0.007246,1
0.067669,0.053571,0.056235,0.004631,0.132353,0,1,0.018933,0.444444,0.007246,0
0.142857,0.035714,0.112469,0.00656,0.073529,0.128,0.381944,0.093512,0.218045,0.021739,0
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.288155,1,0.007246,1
0.052632,0.529762,0.031785,0,0.029412,0.056,0.041667,0.022628,0.371429,0.021739,0
0.022556,0.053571,0.026895,0.000386,0.132353,0.024,1,0.008543,0.533333,0.007246,0
0.045113,0.053571,0.041565,0.001158,0.117647,0.032,0.342857,0.043408,0.5,0.007246,0
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.288155,1,0.007246,1
0.007519,0.005952,0.00489,0,0,0.008,1,0.006003,1,0,0
0.030075,0.339286,0.08802,0.000772,0.455882,0.032,1,0.056338,0.642857,0.014493,1
0.015038,0.065476,0.031785,0.000129,0.161765,0.016,1,0.010159,0.6,0.014493,0
0.12782,0.017857,0.095355,0.007975,0.014706,0.128,0.378906,0.063727,0.441176,0.028986,0
0.323308,0.083333,0.220049,0.10072,0.147059,0.008,0.480392,0.450012,0.333333,0.072464,1
0.06015,0.107143,0.04401,0.000515,0.161765,0.04,0.285714,0.017317,0.325,0.007246,0
0.097744,0.130952,0.110024,0,0.25,0.08,0.3125,0.083353,0.269231,0.072464,1
0.105263,0.041667,0.041565,0,0,0.104,0.192308,0.038097,0.404762,0.014493,0
0.022556,0.005952,0.022005,0,0.014706,0.016,0,0.01547,0.5,0.021739,0
0.015038,0.029762,0.022005,0.000129,0.073529,0.016,1,0.009928,0.75,0.007246,0
0.022556,0.011905,0.00978,0.000386,0.014706,0,1,0.002309,1,0.007246,0
0.12782,0.011905,0.05868,0,0,0.128,0.34375,0.143616,0.291667,0.072464,0
0.015038,0.017857,0.00978,0.000129,0,0.016,1,0.002078,0.75,0.007246,0
0.022556,0.017857,0.012225,0.000386,0.029412,0,1,0.004156,0.555556,0.014493,0
0.045113,0.005952,0.03912,0,0.014706,0.04,0.366667,0.020319,0.333333,0.007246,0
0.037594,0.029762,0.02934,0,0.058824,0.032,0.21875,0.027476,0.4,0.050725,1
0.616541,0.029762,0.202934,0.427193,0.044118,0.648,0.506173,0.06211,0.097561,0.007246,1
0.105263,0.130952,0.051345,0.006818,0.029412,0.096,0.397436,0.038328,0.404762,0.036232,0
0.030075,0.10119,0.041565,0,0.25,0.032,0.333333,0.019395,0.375,0.014493,0
0.067669,0.02381,0.05868,0,0.058824,0.072,0.3125,0.025167,0.288889,0.021739,0
0.007519,0.041667,0.00489,0,0.014706,0,1,0.000924,1,0,0
0.203008,0.125,0.129584,0.033059,0.220588,0.184,0.401442,0.104826,0.138889,0.036232,0
0.022556,0.017857,0.012225,0.000386,0.029412,0,1,0.005541,0.555556,0.014493,0
0.165414,0.107143,0.180929,0.015565,0.25,0.072,0.340136,0.221427,0.180952,0.137681,1
0.045113,0.011905,0.026895,0.00193,0.014706,0.048,1,0.00785,0.625,0,1
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.288155,1,0.007246,1
0.165414,0.029762,0.129584,0.009133,0.073529,0.16,0.353175,0.190949,0.272727,0.115942,0
0.015038,0.02381,0.00978,0.000129,0.044118,0.016,1,0.003002,0.75,0.007246,0
0.030075,0.053571,0.041565,0,0.117647,0.032,0,0.033249,0.5,0.036232,0
0.067669,0.071429,0.0489,0,0.147059,0.064,0.0625,0.048949,0.197531,0.050725,1
0.06015,0.095238,0.102689,0.001029,0.220588,0.032,0.303571,0.0568,0.321429,0.028986,1
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.054029,1,0.007246,1
0.022556,0.059524,0.031785,0.000386,0.147059,0.024,1,0.011545,0.533333,0.007246,0
0.067669,0.053571,0.056235,0.004631,0.132353,0,1,0.018933,0.444444,0.007246,0
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.054029,1,0.007246,1
0.045113,0.220238,0.136919,0,0.529412,0.04,0.275,0.135304,0.361111,0.036232,1
0.323308,0.166667,0.268949,0.09789,0.220588,0.328,0.470779,0.2429,0.146179,0.086957,1
0.015038,0.02381,0.02445,0.000129,0.058824,0.016,1,0.006465,0.75,0.007246,0
0.037594,0.184524,0.01467,0.001286,0,0.04,1,0.004387,0.9,0.007246,1
0.022556,0.02381,0.01467,0.000386,0.044118,0.008,1,0.007158,0.555556,0.014493,0
0.015038,0.02381,0.012225,0,0.044118,0.016,0,0.005772,0.666667,0.014493,1
0.007519,0.011905,0.002445,0,0.014706,0.008,1,0.000231,1,0.007246,0
0.015038,0.035714,0.01467,0.000129,0.088235,0.016,1,0.004849,0.75,0.007246,0
0.721805,0.089286,0.481663,0,0.191176,0.528,0.459919,0.592935,0.180871,0.07971,1
0.015038,0.029762,0.00978,0.000129,0.058824,0.016,1,0.002078,0.75,0.007246,0
0.172932,0.339286,0.261614,0.008876,0.808824,0.176,0.402273,0.218887,0.204969,0.072464,1
0.18797,0.291667,0.061125,0.03859,0.029412,0.2,0.520833,0.006465,0.34,0.007246,0
0.112782,0.017857,0.051345,0,0.029412,0.12,0.314286,0.036481,0.311111,0.014493,0
0.037594,0.035714,0.017115,0.000515,0.073529,0.04,0.25,0.00508,0.325,0.007246,1
0.037594,0.02381,0.01467,0,0.014706,0.04,0.34375,0.018933,0.666667,0,1
0.067669,0.017857,0.03912,0.003087,0.029412,0.072,0.354167,0.033018,0.4,0.021739,1
0.082707,0.011905,0.0489,0.006818,0.014706,0,0.45,0.02078,0.4,0.014493,0
0.022556,0.005952,0.00978,0,0,0.024,0.321429,0.012699,0.666667,0,1
0.203008,0.410714,0.366748,0.012477,0.647059,0.12,0.457332,0.589471,0.130178,0.152174,1
0.037594,0.10119,0.046455,0.001286,0.25,0.04,1,0.019626,0.333333,0.014493,0
0.037594,0.047619,0.01956,0.001286,0.073529,0.032,1,0.013161,0.45,0.028986,1
0.06015,0.130952,0.0978,0.003602,0.176471,0.064,0.571429,0.075502,0.575,0.130435,0
0.157895,0.011905,0.127139,0.016208,0.014706,0.168,0.38125,0.074348,0.265306,0.050725,0
0.090226,0.029762,0.107579,0.008233,0.029412,0,0.490909,0.135304,0.318182,0.057971,0
0.022556,0.041667,0.017115,0.000386,0.073529,0.024,1,0.005772,0.555556,0.007246,0
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.288155,1,0.007246,1
0.030075,0.113095,0.06357,0,0.279412,0.024,0.166667,0.071808,0.4,0.043478,0
0.067669,0.077381,0.0489,0.004631,0.191176,0.064,1,0.019626,0.351852,0.014493,0
0.015038,0.02381,0.012225,0.000129,0.058824,0.016,1,0.002771,0.75,0.007246,0
0.105263,0.136905,0.107579,0.00373,0.191176,0.112,0.384615,0.126068,0.206349,0.028986,1
0.022556,0.02381,0.00978,0.000386,0.058824,0.024,1,0.002078,0.5,0.007246,0
0.135338,0.261905,0.227384,0.01222,0.632353,0.088,0.416667,0.217733,0.188889,0.173913,0
0.421053,0.130952,0.205379,0.091845,0.102941,0.448,0.369697,0.19372,0.160714,0.065217,1
0.075188,0.035714,0.07335,0.000386,0.088235,0,0.305556,0.186331,0.3125,0.07971,1
0.037594,0.089286,0.070905,0.001286,0.176471,0.04,1,0.039021,0.4,0.007246,1
0.052632,0.029762,0.070905,0.002187,0.044118,0.048,0.444444,0.030709,0.285714,0.014493,1
0.210526,0.315476,0.119804,0.034474,0.058824,0.224,0.281481,0.171092,0.285714,0.065217,1
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.621795,0.270376,0.333333,0.014493,1
0.052632,0.053571,0.061125,0,0.102941,0.056,0.25,0.045948,0.357143,0.007246,0
0.037594,0,0.04401,0.000515,0,0.024,0.3125,0.03625,0.25,0.043478,0
0.082707,0.005952,0.036675,0,0,0.088,0.225,0.066036,0.606061,0.028986,0
0.067669,0.005952,0.04401,0.004631,0,0.072,1,0.018702,0.111111,0.014493,1
0.022556,0.089286,0.03423,0,0.220588,0.024,0,0.014546,0.444444,0.007246,0
0.082707,0.113095,0.026895,0.007075,0.058824,0.088,1,0.00254,0.262626,0.007246,0
0.015038,0.02381,0.00489,0.000129,0.029412,0.016,1,0.000462,1,0.007246,1
0.015038,0.053571,0.026895,0.000129,0.117647,0.016,1,0.009005,0.666667,0.007246,0
0.037594,0.172619,0.110024,0.000515,0.426471,0.032,0.25,0.061649,0.333333,0.028986,0
0.082707,0.011905,0.0489,0.006818,0.014706,0,0.45,0.02078,0.4,0.014493,0
0.007519,0.005952,0.002445,0,0.014706,0.008,1,0.000231,1,0.007246,0
0.06015,0.065476,0.066015,0.002058,0.117647,0.064,0.285714,0.025167,0.3,0.021739,1
0.172932,0.113095,0.183374,0.021482,0.205882,0.16,0.454545,0.184022,0.207071,0.123188,1
0.022556,0.017857,0.012225,0.000386,0.029412,0,1,0.005541,0.555556,0.014493,0
0.06015,0.005952,0.056235,0.001286,0,0.032,0.383929,0.090048,0.375,0.137681,0
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.288155,1,0.007246,1
0.067669,0.053571,0.056235,0.004631,0.132353,0,1,0.018933,0.444444,0.007246,0
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.621795,0.270376,0.333333,0.014493,1
0.015038,0.327381,0.00489,0.000129,0.014706,0.016,1,0.000462,0.75,0.007246,0
0.037594,0.041667,0.056235,0.001029,0.073529,0.016,0.4375,0.045717,0.44,0.014493,0
0.56391,0.14881,0.464548,0.295472,0.308824,0.52,0.454181,0.575849,0.134234,0.094203,1
0.06015,0.136905,0.151589,0.000257,0.323529,0.048,0.309524,0.094897,0.270833,0.072464,1
0.022556,0.041667,0.017115,0.000386,0.073529,0.024,1,0.005772,0.555556,0.007246,0
0.075188,0.005952,0.02445,0.005789,0,0.08,0.555556,0.00254,0.4,0.007246,0
0.037594,0.005952,0.026895,0,0.014706,0.04,0,0.009467,0.36,0.007246,0
0.037594,0.10119,0.051345,0,0.205882,0.04,0.125,0.034403,0.366667,0.028986,0
0.015038,0.029762,0.00978,0.000129,0.073529,0.016,1,0.002309,0.75,0.007246,0
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.621795,0.270376,0.333333,0.014493,1
0.030075,0.029762,0.051345,0.000772,0.058824,0.024,1,0.035327,0.4,0.007246,0
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623148,0.490649,0.333333,0.014493,1
0.052632,0.017857,0.046455,0,0.014706,0.048,0.125,0.099746,0.464286,0.021739,0
0.045113,0.029762,0.03912,0.001672,0.058824,0.048,1,0.013392,0.388889,0.007246,0
0.067669,0.053571,0.056235,0.004631,0.132353,0,1,0.018933,0.444444,0.007246,0
0.285714,0.160714,0.312958,0.078081,0.397059,0.064,0.45,0.426922,0.194595,0.108696,1
0.142857,0.011905,0.178484,0.02071,0.014706,0.04,0.491667,0.502886,0.253086,0.065217,1
0.075188,0.059524,0.158924,0,0.073529,0.056,0.152778,0.141076,0.44,0.007246,0
0,0.02381,0,0,0.014706,0,1,0,0,0,0
0.037594,0.02381,0.04401,0,0.044118,0.024,0.308333,0.081505,0.485714,0.014493,0
0.706767,0.095238,0.344743,0.532673,0.191176,0.544,0.461171,0.537058,0.173835,0.108696,1
0.022556,0.005952,0.00978,0.000129,0.014706,0.016,0.65,0.202032,1,0.007246,1
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.621795,0.270376,0.333333,0.014493,1
0.030075,0.154762,0.09291,0,0.367647,0.024,0.166667,0.051027,0.4,0.036232,1
0.037594,0.077381,0.085575,0.001286,0.176471,0.032,1,0.042254,0.4,0.007246,0
0.06015,0.011905,0.02934,0,0,0.064,0.261905,0.050104,0.583333,0.028986,0
0.120301,0.077381,0.232274,0.002315,0.191176,0.072,0.4,0.338721,0.205357,0.166667,1
0.022556,0.035714,0.017115,0.000386,0.073529,0.024,1,0.009236,0.555556,0.007246,0
0.157895,0.029762,0.056235,0,0,0.168,0.16875,0.119141,0.5,0.028986,0
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.621795,0.270376,0.333333,0.014493,1
0.030075,0.047619,0.03912,0.000772,0.117647,0.024,1,0.026091,0.5,0.007246,0
0.105263,0.02381,0.03423,0.011706,0,0.112,1,0.003233,0.27381,0.007246,0
0.052632,0.136905,0.124694,0.002701,0.279412,0.04,1,0.104364,0.339286,0.101449,0
0.082707,0.011905,0.0489,0.006818,0.014706,0,0.45,0.02078,0.4,0.014493,1
0.015038,0.017857,0.007335,0.000129,0.029412,0.016,1,0.003002,0.6,0.007246,0
0.458647,0.059524,0.188264,0.091845,0.058824,0.48,0.314583,0.343108,0.219262,0.065217,1
0.037594,0.035714,0.036675,0,0.044118,0.032,0.125,0.016624,0.466667,0.021739,1
0.571429,0.577381,0.501222,0.329303,0.352941,0.472,0.466889,0.763103,0.093421,0.094203,1
0.082707,0.017857,0.06357,0,0.029412,0.088,0.275,0.029323,0.409091,0.021739,0
0.233083,0.244048,0.364303,0.042063,0.573529,0.096,0.426984,0.721311,0.163306,0.297101,1
0.142857,0.005952,0.046455,0.021996,0,0.152,1,0.004387,0.381579,0.007246,0
0.052632,0.095238,0.105134,0.002701,0.220588,0.056,0.583333,0.157469,0.642857,0.007246,0
0.06015,0.089286,0.066015,0,0.205882,0.064,0.071429,0.031171,0.270833,0.014493,0
0.067669,0.053571,0.056235,0.004631,0.132353,0,1,0.018933,0.444444,0.007246,0
0.022556,0.029762,0.03423,0.000386,0.014706,0.008,1,0.014315,0.5,0.028986,0
0.150376,0.011905,0.117359,0.024183,0.029412,0.152,0.473684,0.072039,0.25,0.072464,0
0.015038,0.059524,0.03423,0,0.117647,0.016,0,0.024013,0.583333,0.007246,0
0.067669,0.053571,0.022005,0.004631,0.014706,0.072,1,0.002078,0.4,0.007246,0
0.06015,0.238095,0.171149,0.001029,0.5,0.056,0.357143,0.100439,0.267857,0.057971,0
0.007519,0.005952,0.00489,0,0,0,1,0.006234,0,0,1
0.24812,0.017857,0.178484,0,0.044118,0.264,0.375,0.108289,0.158508,0.043478,0
0.022556,0.071429,0.041565,0.000386,0.088235,0.016,0.5,0.025629,0.5,0.043478,1
0.015038,0.029762,0.022005,0.000129,0.073529,0.016,1,0.009698,0.75,0.007246,0
0.022556,0,0.00978,0.000129,0,0.016,0.25,0.054029,1,0.007246,1
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.621795,0.270376,0.333333,0.014493,1
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623148,0.490649,0.333333,0.014493,1
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623975,0.98707,0.333333,0.014493,1
0.090226,0.005952,0.06357,0,0,0,0.340909,0.084276,0.409091,0.072464,0
0.030075,0.053571,0.036675,0.000257,0.102941,0.024,0.166667,0.022397,0.4375,0.028986,1
0.052632,0.113095,0.06846,0,0.264706,0.056,0,0.033018,0.285714,0.014493,1
0.022556,0.035714,0.017115,0.000386,0.073529,0.024,1,0.004387,0.555556,0.007246,0
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623148,0.490649,0.333333,0.014493,1
0.067669,0.059524,0.046455,0,0.058824,0.072,0.25,0.024475,0.555556,0.021739,0
0.052632,0.047619,0.046455,0,0.102941,0.04,0.25,0.03625,0.458333,0.028986,1
0.015038,0.029762,0.017115,0.000129,0.073529,0.016,1,0.003463,0.75,0.007246,0
0.007519,0.005952,0.002445,0,0,0.008,1,0.000231,1,0.007246,0
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623975,0.98707,0.333333,0.014493,1
0.007519,0.005952,0.00489,0,0,0.008,1,0.003694,1,0,1
0.082707,0.011905,0.0489,0.006818,0.014706,0,0.45,0.02078,0.4,0.014493,0
0.015038,0.005952,0.007335,0.000129,0.014706,0.016,1,0.001616,0.75,0.007246,0
0.067669,0.053571,0.056235,0.004631,0.132353,0,1,0.018933,0.444444,0.007246,0
0.015038,0.029762,0.017115,0.000129,0.073529,0.016,1,0.003463,0.75,0.007246,0
0.165414,0.160714,0.107579,0,0.161765,0.168,0.367347,0.110136,0.365079,0.021739,1
0.045113,0.041667,0.017115,0.00193,0.058824,0.048,1,0.002771,0.361111,0.007246,1
0.105263,0.071429,0.100244,0.0009,0.147059,0.08,0.173077,0.076195,0.27381,0.065217,1
0.052632,0.005952,0.01956,0.002701,0.014706,0.056,0.5,0.006927,0.5,0.007246,0
0.082707,0.059524,0.119804,0.003988,0.073529,0.064,0.4625,0.099053,0.266667,0.086957,1
0.007519,0,0.00489,0,0,0.008,1,0.000924,1,0,0
0.12782,0.154762,0.198044,0.011063,0.323529,0.136,0.395833,0.169938,0.196078,0.181159,0
0.007519,0.011905,0.00489,0,0.014706,0.008,1,0.000924,1,0,0
0.112782,0.071429,0.090465,0,0.014706,0.12,0.196429,0.082429,0.311111,0.057971,0
0.075188,0.005952,0.03912,0,0,0.072,0.268519,0.162318,0.36,0.007246,1
0.082707,0.011905,0.0489,0.006818,0.014706,0,0.45,0.02078,0.4,0.014493,0
0.007519,0.005952,0.00489,0,0,0.008,1,0.002771,1,0,0
0.172932,0.208333,0.185819,0.02071,0.338235,0.16,0.413636,0.096283,0.169565,0.028986,1
0.090226,0.017857,0.107579,0.008233,0.029412,0,0.490909,0.135304,0.318182,0.057971,0
0.120301,0.011905,0.03912,0.015436,0.014706,0.128,0.533333,0.004387,0.354167,0.007246,1
0.37594,0.315476,0.295844,0.13751,0.352941,0.272,0.469955,0.227892,0.07913,0.072464,1
0.007519,0.011905,0.00489,0,0,0.008,1,0.004618,1,0,0
0.112782,0.02381,0.0978,0.004502,0.044118,0.096,0.386905,0.132302,0.255556,0.036232,1
0.022556,0.005952,0.00978,0.000129,0.014706,0.016,0.25,0.138305,1,0.007246,1
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623148,0.490649,0.333333,0.014493,1
0.082707,0.011905,0.0489,0.006818,0.014706,0,0.45,0.02078,0.4,0.014493,0
0.090226,0.017857,0.107579,0.008233,0.029412,0,0.490909,0.135304,0.318182,0.057971,0
0.037594,0.029762,0.036675,0.001029,0.073529,0.024,1,0.018702,0.7,0.021739,1
0.052632,0.10119,0.03912,0.000129,0.235294,0.056,0.166667,0.016163,0.371429,0.014493,0
0.022556,0.005952,0.00978,0.000129,0.014706,0.016,0.25,0.137382,1,0.007246,1
0.030075,0.047619,0.01467,0,0.102941,0.032,0,0.008543,0.45,0.021739,0
0.075188,0.029762,0.051345,0.005789,0.073529,0.08,1,0.026784,0.5,0.007246,1
0.082707,0.011905,0.0489,0.006818,0.014706,0,0.45,0.02078,0.4,0.014493,0
0.18797,0.535714,0.117359,0.027528,0.132353,0.192,0.445833,0.114061,0.185455,0.036232,0
0.037594,0.035714,0.08313,0.001286,0.058824,0.04,1,0.045717,0.3,0.007246,1
0.022556,0.029762,0.02934,0,0.044118,0.024,0.25,0.010621,0.555556,0.007246,1
0.022556,0.029762,0.012225,0.000129,0.058824,0.024,0.5,0.005772,0.466667,0.007246,0
0.030075,0.410714,0.017115,0,0.014706,0.024,0.416667,0.009236,0.555556,0.021739,1
0.045113,0.047619,0.03912,0,0.088235,0.032,0.1,0.021704,0.4,0.021739,1
0.015038,0.059524,0.02934,0.000129,0.147059,0.016,1,0.009005,0.6,0.014493,0
0.06015,0.02381,0.02445,0.003602,0.044118,0.064,1,0.007158,0.416667,0.014493,0
0.022556,0.10119,0.046455,0.000129,0.25,0.024,0.25,0.024706,0.444444,0.007246,0
0.052632,0.089286,0.061125,0,0.191176,0.048,0.25,0.027245,0.285714,0.036232,0
0.090226,0.029762,0.107579,0.008233,0.029412,0,0.490909,0.135304,0.318182,0.057971,0
0.090226,0.029762,0.0489,0.003087,0.014706,0.096,1,0.037174,0.395833,0.014493,0
0.090226,0.125,0.095355,0.001801,0.279412,0.088,0.409091,0.045024,0.194444,0.021739,1
0.022556,0.02381,0.00978,0.000386,0.058824,0.024,1,0.002078,0.5,0.007246,0
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.621795,0.270376,0.333333,0.014493,1
0.135338,0.142857,0.200489,0.010162,0.294118,0.136,0.376471,0.112214,0.136752,0.028986,1
0.082707,0.107143,0.105134,0,0.264706,0.08,0.316667,0.086585,0.257143,0.057971,0
0.045113,0.071429,0.117359,0,0.176471,0.048,0.1,0.198799,0.388889,0.043478,1
0.082707,0.130952,0.0489,0,0.102941,0.08,0.15,0.026091,0.345455,0.043478,1
0.037594,0.02381,0.051345,0.000772,0,0.024,0.479167,0.031171,0.5,0.014493,1
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623148,0.490649,0.333333,0.014493,1
0.037594,0.005952,0.03912,0.001029,0.014706,0.024,0.623148,0.490649,0.333333,0.014493,1
